Customer_ID,Customer_Name,Email,Age,City,Signup_Date
1319,Customer_1319,customer_1319@email.com,68,Hyderabad,2022-06-24 12:04:19.372915
1320,Customer_1320,customer_1320@email.com,49,Kolkata,2022-06-25 01:12:02.881921
1321,Customer_1321,customer_1321@email.com,53,Pune,2022-06-25 14:19:46.390927
1322,Customer_1322,customer_1322@email.com,37,Delhi,2022-06-26 03:27:29.899933
1323,Customer_1323,customer_1323@email.com,33,Kolkata,2022-06-26 16:35:13.408939
1324,Customer_1324,customer_1324@email.com,68,Bangalore,2022-06-27 05:42:56.917945
1325,Customer_1325,customer_1325@email.com,36,Pune,2022-06-27 18:50:40.426951
1326,Customer_1326,customer_1326@email.com,62,Delhi,2022-06-28 07:58:23.935957
1327,Customer_1327,customer_1327@email.com,56,Mumbai,2022-06-28 21:06:07.444963
1328,Customer_1328,customer_1328@email.com,41,Chennai,2022-06-29 10:13:50.953969
1329,Customer_1329,customer_1329@email.com,31,Pune,2022-06-29 23:21:34.462975
1330,Customer_1330,customer_1330@email.com,46,Delhi,2022-06-30 12:29:17.971981
1331,Customer_1331,customer_1331@email.com,59,Pune,2022-07-01 01:37:01.480987
1332,Customer_1332,customer_1332@email.com,31,Pune,2022-07-01 14:44:44.989993
1333,Customer_1333,customer_1333@email.com,69,Pune,2022-07-02 03:52:28.498999
1334,Customer_1334,customer_1334@email.com,28,Kolkata,2022-07-02 17:00:12.008005
1335,Customer_1335,customer_1335@email.com,28,Hyderabad,2022-07-03 06:07:55.517011
1336,Customer_1336,customer_1336@email.com,64,Mumbai,2022-07-03 19:15:39.026017
1337,Customer_1337,customer_1337@email.com,57,Bangalore,2022-07-04 08:23:22.535023
1338,Customer_1338,customer_1338@email.com,41,Bangalore,2022-07-04 21:31:06.044029
1339,Customer_1339,customer_1339@email.com,39,Pune,2022-07-05 10:38:49.553035
1340,Customer_1340,customer_1340@email.com,66,Delhi,2022-07-05 23:46:33.062041
1341,Customer_1341,customer_1341@email.com,38,Kolkata,2022-07-06 12:54:16.571047
1342,Customer_1342,customer_1342@email.com,23,Pune,2022-07-07 02:02:00.080053
1343,Customer_1343,customer_1343@email.com,31,Hyderabad,2022-07-07 15:09:43.589059
1344,Customer_1344,customer_1344@email.com,26,Hyderabad,2022-07-08 04:17:27.098065
1345,Customer_1345,customer_1345@email.com,52,Pune,2022-07-08 17:25:10.607071
1346,Customer_1346,customer_1346@email.com,61,Bangalore,2022-07-09 06:32:54.116077
1347,Customer_1347,customer_1347@email.com,53,Hyderabad,2022-07-09 19:40:37.625083
1348,Customer_1348,customer_1348@email.com,42,Chennai,2022-07-10 08:48:21.134089
1349,Customer_1349,customer_1349@email.com,32,Delhi,2022-07-10 21:56:04.643095
1350,Customer_1350,customer_1350@email.com,62,Delhi,2022-07-11 11:03:48.152101
1351,Customer_1351,customer_1351@email.com,45,Hyderabad,2022-07-12 00:11:31.661107
1352,Customer_1352,customer_1352@email.com,67,Bangalore,2022-07-12 13:19:15.170113
1353,Customer_1353,customer_1353@email.com,31,Kolkata,2022-07-13 02:26:58.679119
1354,Customer_1354,customer_1354@email.com,30,Pune,2022-07-13 15:34:42.188125
1355,Customer_1355,customer_1355@email.com,58,Chennai,2022-07-14 04:42:25.697131
1356,Customer_1356,customer_1356@email.com,48,Chennai,2022-07-14 17:50:09.206137
1357,Customer_1357,customer_1357@email.com,22,Pune,2022-07-15 06:57:52.715143
1358,Customer_1358,customer_1358@email.com,36,Kolkata,2022-07-15 20:05:36.224149
1359,Customer_1359,customer_1359@email.com,25,Chennai,2022-07-16 09:13:19.733155
1360,Customer_1360,customer_1360@email.com,30,Mumbai,2022-07-16 22:21:03.242161
1361,Customer_1361,customer_1361@email.com,58,Hyderabad,2022-07-17 11:28:46.751167
1362,Customer_1362,customer_1362@email.com,34,Chennai,2022-07-18 00:36:30.260173
1363,Customer_1363,customer_1363@email.com,49,Kolkata,2022-07-18 13:44:13.769179
1364,Customer_1364,customer_1364@email.com,22,Hyderabad,2022-07-19 02:51:57.278185
1365,Customer_1365,customer_1365@email.com,26,Bangalore,2022-07-19 15:59:40.787191
1366,Customer_1366,customer_1366@email.com,60,Bangalore,2022-07-20 05:07:24.296197
1367,Customer_1367,customer_1367@email.com,51,Pune,2022-07-20 18:15:07.805203
1368,Customer_1368,customer_1368@email.com,62,Bangalore,2022-07-21 07:22:51.314209
1369,Customer_1369,customer_1369@email.com,18,Mumbai,2022-07-21 20:30:34.823215
1370,Customer_1370,customer_1370@email.com,57,Bangalore,2022-07-22 09:38:18.332221
1371,Customer_1371,customer_1371@email.com,32,Hyderabad,2022-07-22 22:46:01.841227
1372,Customer_1372,customer_1372@email.com,49,Delhi,2022-07-23 11:53:45.350233
1373,Customer_1373,customer_1373@email.com,51,Delhi,2022-07-24 01:01:28.859239
1374,Customer_1374,customer_1374@email.com,52,Hyderabad,2022-07-24 14:09:12.368245
1375,Customer_1375,customer_1375@email.com,66,Delhi,2022-07-25 03:16:55.877251
1376,Customer_1376,customer_1376@email.com,67,Chennai,2022-07-25 16:24:39.386257
1377,Customer_1377,customer_1377@email.com,45,Delhi,2022-07-26 05:32:22.895263
1378,Customer_1378,customer_1378@email.com,34,Kolkata,2022-07-26 18:40:06.404269
1379,Customer_1379,customer_1379@email.com,63,Mumbai,2022-07-27 07:47:49.913275
1380,Customer_1380,customer_1380@email.com,28,Bangalore,2022-07-27 20:55:33.422281
1381,Customer_1381,customer_1381@email.com,40,Delhi,2022-07-28 10:03:16.931287
1382,Customer_1382,customer_1382@email.com,43,Delhi,2022-07-28 23:11:00.440293
1383,Customer_1383,customer_1383@email.com,63,Kolkata,2022-07-29 12:18:43.949299
1384,Customer_1384,customer_1384@email.com,22,Pune,2022-07-30 01:26:27.458305
1385,Customer_1385,customer_1385@email.com,43,Mumbai,2022-07-30 14:34:10.967311
1386,Customer_1386,customer_1386@email.com,23,Pune,2022-07-31 03:41:54.476317
1387,Customer_1387,customer_1387@email.com,68,Mumbai,2022-07-31 16:49:37.985323
1388,Customer_1388,customer_1388@email.com,60,Delhi,2022-08-01 05:57:21.494329
1389,Customer_1389,customer_1389@email.com,51,Chennai,2022-08-01 19:05:05.003335
1390,Customer_1390,customer_1390@email.com,59,Delhi,2022-08-02 08:12:48.512341
1391,Customer_1391,customer_1391@email.com,30,Chennai,2022-08-02 21:20:32.021347
1392,Customer_1392,customer_1392@email.com,42,Pune,2022-08-03 10:28:15.530353
1393,Customer_1393,customer_1393@email.com,19,Kolkata,2022-08-03 23:35:59.039359
1394,Customer_1394,customer_1394@email.com,31,Bangalore,2022-08-04 12:43:42.548365
1395,Customer_1395,customer_1395@email.com,34,Hyderabad,2022-08-05 01:51:26.057371
1396,Customer_1396,customer_1396@email.com,58,Bangalore,2022-08-05 14:59:09.566377
1397,Customer_1397,customer_1397@email.com,57,Delhi,2022-08-06 04:06:53.075383
1398,Customer_1398,customer_1398@email.com,57,Delhi,2022-08-06 17:14:36.584389
1399,Customer_1399,customer_1399@email.com,56,Chennai,2022-08-07 06:22:20.093395
1400,Customer_1400,customer_1400@email.com,42,Mumbai,2022-08-07 19:30:03.602401
1401,Customer_1401,customer_1401@email.com,44,Pune,2022-08-08 08:37:47.111407
1402,Customer_1402,customer_1402@email.com,65,Pune,2022-08-08 21:45:30.620413
1403,Customer_1403,customer_1403@email.com,68,Pune,2022-08-09 10:53:14.129419
1404,Customer_1404,customer_1404@email.com,41,Chennai,2022-08-10 00:00:57.638425
1405,Customer_1405,customer_1405@email.com,66,Mumbai,2022-08-10 13:08:41.147431
1406,Customer_1406,customer_1406@email.com,50,Mumbai,2022-08-11 02:16:24.656437
1407,Customer_1407,customer_1407@email.com,44,Kolkata,2022-08-11 15:24:08.165443
1408,Customer_1408,customer_1408@email.com,62,Mumbai,2022-08-12 04:31:51.674449
1409,Customer_1409,customer_1409@email.com,48,Mumbai,2022-08-12 17:39:35.183455
1410,Customer_1410,customer_1410@email.com,65,Delhi,2022-08-13 06:47:18.692461
1411,Customer_1411,customer_1411@email.com,55,Hyderabad,2022-08-13 19:55:02.201467
1412,Customer_1412,customer_1412@email.com,32,Pune,2022-08-14 09:02:45.710473
1413,Customer_1413,customer_1413@email.com,61,Hyderabad,2022-08-14 22:10:29.219479
1414,Customer_1414,customer_1414@email.com,57,Bangalore,2022-08-15 11:18:12.728485
1415,Customer_1415,customer_1415@email.com,18,Bangalore,2022-08-16 00:25:56.237491
1416,Customer_1416,customer_1416@email.com,28,Bangalore,2022-08-16 13:33:39.746497
1417,Customer_1417,customer_1417@email.com,32,Chennai,2022-08-17 02:41:23.255503
1418,Customer_1418,customer_1418@email.com,50,Bangalore,2022-08-17 15:49:06.764509
1419,Customer_1419,customer_1419@email.com,65,Pune,2022-08-18 04:56:50.273515
1420,Customer_1420,customer_1420@email.com,49,Kolkata,2022-08-18 18:04:33.782521
1421,Customer_1421,customer_1421@email.com,42,Bangalore,2022-08-19 07:12:17.291527
1422,Customer_1422,customer_1422@email.com,56,Bangalore,2022-08-19 20:20:00.800533
1423,Customer_1423,customer_1423@email.com,50,Kolkata,2022-08-20 09:27:44.309539
1424,Customer_1424,customer_1424@email.com,46,Delhi,2022-08-20 22:35:27.818545
1425,Customer_1425,customer_1425@email.com,51,Bangalore,2022-08-21 11:43:11.327551
1426,Customer_1426,customer_1426@email.com,25,Kolkata,2022-08-22 00:50:54.836557
1427,Customer_1427,customer_1427@email.com,28,Hyderabad,2022-08-22 13:58:38.345563
1428,Customer_1428,customer_1428@email.com,30,Delhi,2022-08-23 03:06:21.854569
1429,Customer_1429,customer_1429@email.com,22,Mumbai,2022-08-23 16:14:05.363575
1430,Customer_1430,customer_1430@email.com,67,Chennai,2022-08-24 05:21:48.872581
1431,Customer_1431,customer_1431@email.com,36,Delhi,2022-08-24 18:29:32.381587
1432,Customer_1432,customer_1432@email.com,38,Delhi,2022-08-25 07:37:15.890593
1433,Customer_1433,customer_1433@email.com,20,Hyderabad,2022-08-25 20:44:59.399599
1434,Customer_1434,customer_1434@email.com,43,Kolkata,2022-08-26 09:52:42.908605
1435,Customer_1435,customer_1435@email.com,50,Pune,2022-08-26 23:00:26.417611
1436,Customer_1436,customer_1436@email.com,47,Pune,2022-08-27 12:08:09.926617
1437,Customer_1437,customer_1437@email.com,39,Bangalore,2022-08-28 01:15:53.435623
1438,Customer_1438,customer_1438@email.com,22,Mumbai,2022-08-28 14:23:36.944629
1439,Customer_1439,customer_1439@email.com,36,Kolkata,2022-08-29 03:31:20.453635
1440,Customer_1440,customer_1440@email.com,26,Hyderabad,2022-08-29 16:39:03.962641
1441,Customer_1441,customer_1441@email.com,41,Kolkata,2022-08-30 05:46:47.471647
1442,Customer_1442,customer_1442@email.com,56,Kolkata,2022-08-30 18:54:30.980653
1443,Customer_1443,customer_1443@email.com,29,Hyderabad,2022-08-31 08:02:14.489659
1444,Customer_1444,customer_1444@email.com,63,Delhi,2022-08-31 21:09:57.998665
1445,Customer_1445,customer_1445@email.com,65,Mumbai,2022-09-01 10:17:41.507671
1446,Customer_1446,customer_1446@email.com,62,Kolkata,2022-09-01 23:25:25.016677
1447,Customer_1447,customer_1447@email.com,44,Hyderabad,2022-09-02 12:33:08.525683
1448,Customer_1448,customer_1448@email.com,67,Pune,2022-09-03 01:40:52.034689
1449,Customer_1449,customer_1449@email.com,59,Chennai,2022-09-03 14:48:35.543695
1450,Customer_1450,customer_1450@email.com,38,Kolkata,2022-09-04 03:56:19.052701
1451,Customer_1451,customer_1451@email.com,55,Chennai,2022-09-04 17:04:02.561707
1452,Customer_1452,customer_1452@email.com,52,Hyderabad,2022-09-05 06:11:46.070713
1453,Customer_1453,customer_1453@email.com,49,Delhi,2022-09-05 19:19:29.579719
1454,Customer_1454,customer_1454@email.com,53,Kolkata,2022-09-06 08:27:13.088725
1455,Customer_1455,customer_1455@email.com,50,Chennai,2022-09-06 21:34:56.597731
1456,Customer_1456,customer_1456@email.com,60,Delhi,2022-09-07 10:42:40.106737
1457,Customer_1457,customer_1457@email.com,34,Bangalore,2022-09-07 23:50:23.615743
1458,Customer_1458,customer_1458@email.com,22,Bangalore,2022-09-08 12:58:07.124749
1459,Customer_1459,customer_1459@email.com,61,Kolkata,2022-09-09 02:05:50.633755
1460,Customer_1460,customer_1460@email.com,37,Delhi,2022-09-09 15:13:34.142761
1461,Customer_1461,customer_1461@email.com,40,Hyderabad,2022-09-10 04:21:17.651767
1462,Customer_1462,customer_1462@email.com,56,Bangalore,2022-09-10 17:29:01.160773
1463,Customer_1463,customer_1463@email.com,21,Pune,2022-09-11 06:36:44.669779
1464,Customer_1464,customer_1464@email.com,43,Kolkata,2022-09-11 19:44:28.178785
1465,Customer_1465,customer_1465@email.com,47,Kolkata,2022-09-12 08:52:11.687791
1466,Customer_1466,customer_1466@email.com,65,Bangalore,2022-09-12 21:59:55.196797
1467,Customer_1467,customer_1467@email.com,64,Pune,2022-09-13 11:07:38.705803
1468,Customer_1468,customer_1468@email.com,63,Chennai,2022-09-14 00:15:22.214809
1469,Customer_1469,customer_1469@email.com,46,Hyderabad,2022-09-14 13:23:05.723815
1470,Customer_1470,customer_1470@email.com,51,Delhi,2022-09-15 02:30:49.232821
1471,Customer_1471,customer_1471@email.com,27,Bangalore,2022-09-15 15:38:32.741827
1472,Customer_1472,customer_1472@email.com,37,Kolkata,2022-09-16 04:46:16.250833
1473,Customer_1473,customer_1473@email.com,41,Hyderabad,2022-09-16 17:53:59.759839
1474,Customer_1474,customer_1474@email.com,51,Bangalore,2022-09-17 07:01:43.268845
1475,Customer_1475,customer_1475@email.com,54,Chennai,2022-09-17 20:09:26.777851
1476,Customer_1476,customer_1476@email.com,30,Hyderabad,2022-09-18 09:17:10.286857
1477,Customer_1477,customer_1477@email.com,40,Mumbai,2022-09-18 22:24:53.795863
1478,Customer_1478,customer_1478@email.com,27,Kolkata,2022-09-19 11:32:37.304869
1479,Customer_1479,customer_1479@email.com,39,Chennai,2022-09-20 00:40:20.813875
1480,Customer_1480,customer_1480@email.com,62,Delhi,2022-09-20 13:48:04.322881
1481,Customer_1481,customer_1481@email.com,31,Hyderabad,2022-09-21 02:55:47.831887
1482,Customer_1482,customer_1482@email.com,42,Pune,2022-09-21 16:03:31.340893
1483,Customer_1483,customer_1483@email.com,35,Bangalore,2022-09-22 05:11:14.849899
1484,Customer_1484,customer_1484@email.com,37,Pune,2022-09-22 18:18:58.358905
1485,Customer_1485,customer_1485@email.com,45,Hyderabad,2022-09-23 07:26:41.867911
1486,Customer_1486,customer_1486@email.com,25,Delhi,2022-09-23 20:34:25.376917
1487,Customer_1487,customer_1487@email.com,22,Pune,2022-09-24 09:42:08.885923
1488,Customer_1488,customer_1488@email.com,38,Pune,2022-09-24 22:49:52.394929
1489,Customer_1489,customer_1489@email.com,37,Pune,2022-09-25 11:57:35.903935
1490,Customer_1490,customer_1490@email.com,61,Kolkata,2022-09-26 01:05:19.412941
1491,Customer_1491,customer_1491@email.com,33,Hyderabad,2022-09-26 14:13:02.921947
1492,Customer_1492,customer_1492@email.com,37,Bangalore,2022-09-27 03:20:46.430953
1493,Customer_1493,customer_1493@email.com,68,Kolkata,2022-09-27 16:28:29.939959
1494,Customer_1494,customer_1494@email.com,42,Pune,2022-09-28 05:36:13.448965
1495,Customer_1495,customer_1495@email.com,24,Chennai,2022-09-28 18:43:56.957971
1496,Customer_1496,customer_1496@email.com,42,Chennai,2022-09-29 07:51:40.466977
1497,Customer_1497,customer_1497@email.com,53,Bangalore,2022-09-29 20:59:23.975983
1498,Customer_1498,customer_1498@email.com,68,Kolkata,2022-09-30 10:07:07.484989
1499,Customer_1499,customer_1499@email.com,27,Mumbai,2022-09-30 23:14:50.993996
1500,Customer_1500,customer_1500@email.com,57,Mumbai,2022-10-01 12:22:34.503002
1501,Customer_1501,customer_1501@email.com,33,Chennai,2022-10-02 01:30:18.012008
1502,Customer_1502,customer_1502@email.com,21,Pune,2022-10-02 14:38:01.521014
1503,Customer_1503,customer_1503@email.com,27,Delhi,2022-10-03 03:45:45.030020
1504,Customer_1504,customer_1504@email.com,68,Hyderabad,2022-10-03 16:53:28.539026
1505,Customer_1505,customer_1505@email.com,65,Kolkata,2022-10-04 06:01:12.048032
1506,Customer_1506,customer_1506@email.com,48,Bangalore,2022-10-04 19:08:55.557038
1507,Customer_1507,customer_1507@email.com,29,Delhi,2022-10-05 08:16:39.066044
1508,Customer_1508,customer_1508@email.com,37,Kolkata,2022-10-05 21:24:22.575050
1509,Customer_1509,customer_1509@email.com,49,Pune,2022-10-06 10:32:06.084056
1510,Customer_1510,customer_1510@email.com,19,Hyderabad,2022-10-06 23:39:49.593062
1511,Customer_1511,customer_1511@email.com,28,Kolkata,2022-10-07 12:47:33.102068
1512,Customer_1512,customer_1512@email.com,37,Chennai,2022-10-08 01:55:16.611074
1513,Customer_1513,customer_1513@email.com,40,Kolkata,2022-10-08 15:03:00.120080
1514,Customer_1514,customer_1514@email.com,30,Bangalore,2022-10-09 04:10:43.629086
1515,Customer_1515,customer_1515@email.com,52,Delhi,2022-10-09 17:18:27.138092
1516,Customer_1516,customer_1516@email.com,34,Hyderabad,2022-10-10 06:26:10.647098
1517,Customer_1517,customer_1517@email.com,27,Chennai,2022-10-10 19:33:54.156104
1518,Customer_1518,customer_1518@email.com,57,Chennai,2022-10-11 08:41:37.665110
1519,Customer_1519,customer_1519@email.com,55,Hyderabad,2022-10-11 21:49:21.174116
1520,Customer_1520,customer_1520@email.com,31,Mumbai,2022-10-12 10:57:04.683122
1521,Customer_1521,customer_1521@email.com,36,Kolkata,2022-10-13 00:04:48.192128
1522,Customer_1522,customer_1522@email.com,49,Kolkata,2022-10-13 13:12:31.701134
1523,Customer_1523,customer_1523@email.com,50,Mumbai,2022-10-14 02:20:15.210140
1524,Customer_1524,customer_1524@email.com,60,Hyderabad,2022-10-14 15:27:58.719146
1525,Customer_1525,customer_1525@email.com,42,Hyderabad,2022-10-15 04:35:42.228152
1526,Customer_1526,customer_1526@email.com,42,Hyderabad,2022-10-15 17:43:25.737158
1527,Customer_1527,customer_1527@email.com,31,Chennai,2022-10-16 06:51:09.246164
1528,Customer_1528,customer_1528@email.com,62,Pune,2022-10-16 19:58:52.755170
1529,Customer_1529,customer_1529@email.com,61,Kolkata,2022-10-17 09:06:36.264176
1530,Customer_1530,customer_1530@email.com,55,Pune,2022-10-17 22:14:19.773182
1531,Customer_1531,customer_1531@email.com,53,Kolkata,2022-10-18 11:22:03.282188
1532,Customer_1532,customer_1532@email.com,41,Bangalore,2022-10-19 00:29:46.791194
1533,Customer_1533,customer_1533@email.com,58,Chennai,2022-10-19 13:37:30.300200
1534,Customer_1534,customer_1534@email.com,56,Kolkata,2022-10-20 02:45:13.809206
1535,Customer_1535,customer_1535@email.com,56,Chennai,2022-10-20 15:52:57.318212
1536,Customer_1536,customer_1536@email.com,30,Mumbai,2022-10-21 05:00:40.827218
1537,Customer_1537,customer_1537@email.com,19,Hyderabad,2022-10-21 18:08:24.336224
1538,Customer_1538,customer_1538@email.com,51,Chennai,2022-10-22 07:16:07.845230
1539,Customer_1539,customer_1539@email.com,32,Chennai,2022-10-22 20:23:51.354236
1540,Customer_1540,customer_1540@email.com,65,Hyderabad,2022-10-23 09:31:34.863242
1541,Customer_1541,customer_1541@email.com,19,Pune,2022-10-23 22:39:18.372248
1542,Customer_1542,customer_1542@email.com,69,Bangalore,2022-10-24 11:47:01.881254
1543,Customer_1543,customer_1543@email.com,42,Mumbai,2022-10-25 00:54:45.390260
1544,Customer_1544,customer_1544@email.com,22,Delhi,2022-10-25 14:02:28.899266
1545,Customer_1545,customer_1545@email.com,51,Pune,2022-10-26 03:10:12.408272
1546,Customer_1546,customer_1546@email.com,69,Chennai,2022-10-26 16:17:55.917278
1547,Customer_1547,customer_1547@email.com,56,Bangalore,2022-10-27 05:25:39.426284
1548,Customer_1548,customer_1548@email.com,22,Delhi,2022-10-27 18:33:22.935290
1549,Customer_1549,customer_1549@email.com,60,Kolkata,2022-10-28 07:41:06.444296
1550,Customer_1550,customer_1550@email.com,25,Pune,2022-10-28 20:48:49.953302
1551,Customer_1551,customer_1551@email.com,66,Kolkata,2022-10-29 09:56:33.462308
1552,Customer_1552,customer_1552@email.com,31,Pune,2022-10-29 23:04:16.971314
1553,Customer_1553,customer_1553@email.com,46,Hyderabad,2022-10-30 12:12:00.480320
1554,Customer_1554,customer_1554@email.com,47,Delhi,2022-10-31 01:19:43.989326
1555,Customer_1555,customer_1555@email.com,54,Hyderabad,2022-10-31 14:27:27.498332
1556,Customer_1556,customer_1556@email.com,21,Kolkata,2022-11-01 03:35:11.007338
1557,Customer_1557,customer_1557@email.com,52,Pune,2022-11-01 16:42:54.516344
1558,Customer_1558,customer_1558@email.com,24,Pune,2022-11-02 05:50:38.025350
1559,Customer_1559,customer_1559@email.com,43,Pune,2022-11-02 18:58:21.534356
1560,Customer_1560,customer_1560@email.com,49,Bangalore,2022-11-03 08:06:05.043362
1561,Customer_1561,customer_1561@email.com,60,Pune,2022-11-03 21:13:48.552368
1562,Customer_1562,customer_1562@email.com,50,Delhi,2022-11-04 10:21:32.061374
1563,Customer_1563,customer_1563@email.com,41,Mumbai,2022-11-04 23:29:15.570380
1564,Customer_1564,customer_1564@email.com,67,Bangalore,2022-11-05 12:36:59.079386
1565,Customer_1565,customer_1565@email.com,18,Delhi,2022-11-06 01:44:42.588392
1566,Customer_1566,customer_1566@email.com,46,Chennai,2022-11-06 14:52:26.097398
1567,Customer_1567,customer_1567@email.com,65,Delhi,2022-11-07 04:00:09.606404
1568,Customer_1568,customer_1568@email.com,62,Kolkata,2022-11-07 17:07:53.115410
1569,Customer_1569,customer_1569@email.com,55,Delhi,2022-11-08 06:15:36.624416
1570,Customer_1570,customer_1570@email.com,55,Mumbai,2022-11-08 19:23:20.133422
1571,Customer_1571,customer_1571@email.com,38,Bangalore,2022-11-09 08:31:03.642428
1572,Customer_1572,customer_1572@email.com,40,Chennai,2022-11-09 21:38:47.151434
1573,Customer_1573,customer_1573@email.com,63,Pune,2022-11-10 10:46:30.660440
1574,Customer_1574,customer_1574@email.com,22,Bangalore,2022-11-10 23:54:14.169446
1575,Customer_1575,customer_1575@email.com,47,Bangalore,2022-11-11 13:01:57.678452
1576,Customer_1576,customer_1576@email.com,57,Chennai,2022-11-12 02:09:41.187458
1577,Customer_1577,customer_1577@email.com,35,Kolkata,2022-11-12 15:17:24.696464
1578,Customer_1578,customer_1578@email.com,23,Chennai,2022-11-13 04:25:08.205470
1579,Customer_1579,customer_1579@email.com,22,Mumbai,2022-11-13 17:32:51.714476
1580,Customer_1580,customer_1580@email.com,59,Kolkata,2022-11-14 06:40:35.223482
1581,Customer_1581,customer_1581@email.com,35,Hyderabad,2022-11-14 19:48:18.732488
1582,Customer_1582,customer_1582@email.com,30,Mumbai,2022-11-15 08:56:02.241494
1583,Customer_1583,customer_1583@email.com,37,Kolkata,2022-11-15 22:03:45.750500
1584,Customer_1584,customer_1584@email.com,55,Kolkata,2022-11-16 11:11:29.259506
1585,Customer_1585,customer_1585@email.com,38,Pune,2022-11-17 00:19:12.768512
1586,Customer_1586,customer_1586@email.com,21,Chennai,2022-11-17 13:26:56.277518
1587,Customer_1587,customer_1587@email.com,30,Delhi,2022-11-18 02:34:39.786524
1588,Customer_1588,customer_1588@email.com,35,Delhi,2022-11-18 15:42:23.295530
1589,Customer_1589,customer_1589@email.com,30,Bangalore,2022-11-19 04:50:06.804536
1590,Customer_1590,customer_1590@email.com,30,Bangalore,2022-11-19 17:57:50.313542
1591,Customer_1591,customer_1591@email.com,56,Hyderabad,2022-11-20 07:05:33.822548
1592,Customer_1592,customer_1592@email.com,54,Kolkata,2022-11-20 20:13:17.331554
1593,Customer_1593,customer_1593@email.com,52,Hyderabad,2022-11-21 09:21:00.840560
1594,Customer_1594,customer_1594@email.com,55,Hyderabad,2022-11-21 22:28:44.349566
1595,Customer_1595,customer_1595@email.com,57,Hyderabad,2022-11-22 11:36:27.858572
1596,Customer_1596,customer_1596@email.com,44,Delhi,2022-11-23 00:44:11.367578
1597,Customer_1597,customer_1597@email.com,43,Kolkata,2022-11-23 13:51:54.876584
1598,Customer_1598,customer_1598@email.com,29,Chennai,2022-11-24 02:59:38.385590
1599,Customer_1599,customer_1599@email.com,19,Pune,2022-11-24 16:07:21.894596
1600,Customer_1600,customer_1600@email.com,60,Pune,2022-11-25 05:15:05.403602
1601,Customer_1601,customer_1601@email.com,37,Hyderabad,2022-11-25 18:22:48.912608
1602,Customer_1602,customer_1602@email.com,52,Kolkata,2022-11-26 07:30:32.421614
1603,Customer_1603,customer_1603@email.com,27,Mumbai,2022-11-26 20:38:15.930620
1604,Customer_1604,customer_1604@email.com,25,Pune,2022-11-27 09:45:59.439626
1605,Customer_1605,customer_1605@email.com,57,Hyderabad,2022-11-27 22:53:42.948632
1606,Customer_1606,customer_1606@email.com,63,Delhi,2022-11-28 12:01:26.457638
1607,Customer_1607,customer_1607@email.com,53,Bangalore,2022-11-29 01:09:09.966644
1608,Customer_1608,customer_1608@email.com,48,Mumbai,2022-11-29 14:16:53.475650
1609,Customer_1609,customer_1609@email.com,32,Hyderabad,2022-11-30 03:24:36.984656
1610,Customer_1610,customer_1610@email.com,59,Delhi,2022-11-30 16:32:20.493662
1611,Customer_1611,customer_1611@email.com,35,Bangalore,2022-12-01 05:40:04.002668
1612,Customer_1612,customer_1612@email.com,32,Hyderabad,2022-12-01 18:47:47.511674
1613,Customer_1613,customer_1613@email.com,36,Delhi,2022-12-02 07:55:31.020680
1614,Customer_1614,customer_1614@email.com,41,Delhi,2022-12-02 21:03:14.529686
1615,Customer_1615,customer_1615@email.com,52,Chennai,2022-12-03 10:10:58.038692
1616,Customer_1616,customer_1616@email.com,19,Delhi,2022-12-03 23:18:41.547698
1617,Customer_1617,customer_1617@email.com,30,Hyderabad,2022-12-04 12:26:25.056704
1618,Customer_1618,customer_1618@email.com,62,Kolkata,2022-12-05 01:34:08.565710
1619,Customer_1619,customer_1619@email.com,26,Delhi,2022-12-05 14:41:52.074716
1620,Customer_1620,customer_1620@email.com,52,Mumbai,2022-12-06 03:49:35.583722
1621,Customer_1621,customer_1621@email.com,19,Delhi,2022-12-06 16:57:19.092728
1622,Customer_1622,customer_1622@email.com,63,Delhi,2022-12-07 06:05:02.601734
1623,Customer_1623,customer_1623@email.com,33,Pune,2022-12-07 19:12:46.110740
1624,Customer_1624,customer_1624@email.com,63,Mumbai,2022-12-08 08:20:29.619746
1625,Customer_1625,customer_1625@email.com,53,Hyderabad,2022-12-08 21:28:13.128752
1626,Customer_1626,customer_1626@email.com,19,Bangalore,2022-12-09 10:35:56.637758
1627,Customer_1627,customer_1627@email.com,33,Chennai,2022-12-09 23:43:40.146764
1628,Customer_1628,customer_1628@email.com,25,Pune,2022-12-10 12:51:23.655770
1629,Customer_1629,customer_1629@email.com,18,Bangalore,2022-12-11 01:59:07.164776
1630,Customer_1630,customer_1630@email.com,35,Hyderabad,2022-12-11 15:06:50.673782
1631,Customer_1631,customer_1631@email.com,58,Hyderabad,2022-12-12 04:14:34.182788
1632,Customer_1632,customer_1632@email.com,43,Pune,2022-12-12 17:22:17.691794
1633,Customer_1633,customer_1633@email.com,61,Mumbai,2022-12-13 06:30:01.200800
1634,Customer_1634,customer_1634@email.com,22,Bangalore,2022-12-13 19:37:44.709806
1635,Customer_1635,customer_1635@email.com,38,Delhi,2022-12-14 08:45:28.218812
1636,Customer_1636,customer_1636@email.com,52,Mumbai,2022-12-14 21:53:11.727818
1637,Customer_1637,customer_1637@email.com,57,Mumbai,2022-12-15 11:00:55.236824
1638,Customer_1638,customer_1638@email.com,45,Chennai,2022-12-16 00:08:38.745830
